Country,Year,Age,Both Sexes Population,Male Population,Female Population,Percent Both Sexes,Percent Male,Percent Female,Sex Ratio
Croatia,2004,26,63550,31958,31592,"1,4","1,5","1,4","101,2"
Croatia,2004,27,62077,31189,30888,"1,4","1,5","1,3",101
Croatia,2004,28,61682,30997,30685,"1,4","1,5","1,3",101
Croatia,2004,29,61802,31215,30587,"1,4","1,5","1,3","102,1"
Croatia,2004,30,60837,30487,30350,"1,4","1,4","1,3","100,5"
Croatia,2004,31,60386,30289,30097,"1,4","1,4","1,3","100,6"
Croatia,2004,32,60184,30340,29844,"1,4","1,4","1,3","101,7"
Croatia,2004,33,57113,28722,28391,"1,3","1,3","1,2","101,2"
Croatia,2004,34,56376,28299,28077,"1,3","1,3","1,2","100,8"
Croatia,2004,35,56828,28432,28396,"1,3","1,3","1,2","100,1"
Croatia,2004,36,58768,29311,29457,"1,3","1,4","1,3","99,5"
Croatia,2004,37,61620,30597,31023,"1,4","1,4","1,3","98,6"
Croatia,2004,38,63401,31490,31911,"1,4","1,5","1,4","98,7"
Croatia,2004,39,61756,30719,31037,"1,4","1,4","1,3",99
Croatia,2004,40,61757,30763,30994,"1,4","1,4","1,3","99,3"
Croatia,2004,41,63629,31570,32059,"1,4","1,5","1,4","98,5"
Croatia,2004,42,65532,32435,33097,"1,5","1,5","1,4",98
Croatia,2004,43,66543,32970,33573,"1,5","1,5","1,5","98,2"
Croatia,2004,44,68045,33915,34130,"1,5","1,6","1,5","99,4"
Croatia,2004,45,68277,33965,34312,"1,5","1,6","1,5",99
Croatia,2004,46,68330,33936,34394,"1,5","1,6","1,5","98,7"
Croatia,2004,47,70685,35141,35544,"1,6","1,6","1,5","98,9"
Croatia,2004,48,71792,35873,35919,"1,6","1,7","1,6","99,9"
Croatia,2004,49,72870,36661,36209,"1,6","1,7","1,6","101,2"
Croatia,2004,50,69482,34985,34497,"1,6","1,6","1,5","101,4"
Croatia,2004,51,70874,35412,35462,"1,6","1,7","1,5","99,9"
Croatia,2004,52,65261,32843,32418,"1,5","1,5","1,4","101,3"
Croatia,2004,53,65934,33325,32609,"1,5","1,6","1,4","102,2"
Croatia,2004,54,67075,33959,33116,"1,5","1,6","1,4","102,5"
Croatia,2004,55,62319,31326,30993,"1,4","1,5","1,3","101,1"
Croatia,2004,56,57312,28738,28574,"1,3","1,3","1,2","100,6"
Croatia,2004,57,56284,27920,28364,"1,3","1,3","1,2","98,4"
Croatia,2004,58,40709,19813,20896,"0,9","0,9","0,9","94,8"
Croatia,2004,59,36730,17521,19209,"0,8","0,8","0,8","91,2"
Croatia,2004,60,39822,18602,21220,"0,9","0,9","0,9","87,7"
Croatia,2004,61,43650,20144,23506,1,"0,9",1,"85,7"
Croatia,2004,62,45436,20768,24668,1,1,"1,1","84,2"
Croatia,2004,63,46094,21031,25063,1,1,"1,1","83,9"
Croatia,2004,64,47259,21178,26081,"1,1",1,"1,1","81,2"
Croatia,2004,65,46928,20542,26386,"1,1",1,"1,1","77,9"
Croatia,2004,66,47506,20557,26949,"1,1",1,"1,2","76,3"
Croatia,2004,67,47560,20216,27344,"1,1","0,9","1,2","73,9"
Croatia,2004,68,45876,19426,26450,1,"0,9","1,1","73,4"
Croatia,2004,69,45254,18896,26358,1,"0,9","1,1","71,7"
Croatia,2004,70,45221,18649,26572,1,"0,9","1,2","70,2"
Croatia,2004,71,43331,17293,26038,1,"0,8","1,1","66,4"
Croatia,2004,72,41868,16523,25345,"0,9","0,8","1,1","65,2"
Croatia,2004,73,41746,16316,25430,"0,9","0,8","1,1","64,2"
Croatia,2004,74,38198,14748,23450,"0,9","0,7",1,"62,9"
Croatia,2004,75,34873,13165,21708,"0,8","0,6","0,9","60,6"
Croatia,2004,76,31241,11437,19804,"0,7","0,5","0,9","57,8"
Croatia,2004,77,29580,10093,19487,"0,7","0,5","0,8","51,8"
Croatia,2004,78,26890,8538,18352,"0,6","0,4","0,8","46,5"
Croatia,2004,79,24425,7355,17070,"0,5","0,3","0,7","43,1"
Croatia,2004,80,22129,6473,15656,"0,5","0,3","0,7","41,3"
Croatia,2004,81,19518,5487,14031,"0,4","0,3","0,6","39,1"
Croatia,2004,82,17836,4884,12952,"0,4","0,2","0,6","37,7"
Croatia,2004,83,15337,4146,11191,"0,3","0,2","0,5",37
Croatia,2004,84,14199,3880,10319,"0,3","0,2","0,4","37,6"
Croatia,2004,85-89,24532,6427,18105,"0,6","0,3","0,8","35,5"
Croatia,2004,90-94,14663,3551,11112,"0,3","0,2","0,5",32
Croatia,2004,95-99,2889,645,2244,"0,1",0,"0,1","28,7"
Croatia,2004,100+,253,53,200,0,0,0,"26,5"
Croatia,2005,Total,4441957,2135205,2306752,100,100,100,"92,6"
Croatia,2005,0,41167,21191,19976,"0,9",1,"0,9","106,1"
Croatia,2005,1,39933,20591,19342,"0,9",1,"0,8","106,5"
Croatia,2005,2,39908,20478,19430,"0,9",1,"0,8","105,4"
Croatia,2005,3,40667,20853,19814,"0,9",1,"0,9","105,2"
Croatia,2005,4,43107,22162,20945,1,1,"0,9","105,8"
Croatia,2005,5,45346,23329,22017,1,"1,1",1,106
Croatia,2005,6,47013,24096,22917,"1,1","1,1",1,"105,1"
Croatia,2005,7,51916,26565,25351,"1,2","1,2","1,1","104,8"
Croatia,2005,8,54899,28241,26658,"1,2","1,3","1,2","105,9"
Croatia,2005,9,52660,27087,25573,"1,2","1,3","1,1","105,9"
Croatia,2005,10,49522,25251,24271,"1,1","1,2","1,1",104
Croatia,2005,11,48967,25076,23891,"1,1","1,2",1,105
Croatia,2005,12,48292,24901,23391,"1,1","1,2",1,"106,5"
Croatia,2005,13,49200,25333,23867,"1,1","1,2",1,"106,1"
Croatia,2005,14,52811,26969,25842,"1,2","1,3","1,1","104,4"
Croatia,2005,15,52875,27018,25857,"1,2","1,3","1,1","104,5"
Croatia,2005,16,53840,27516,26324,"1,2","1,3","1,1","104,5"
Croatia,2005,17,56076,28592,27484,"1,3","1,3","1,2",104
Croatia,2005,18,56385,28741,27644,"1,3","1,3","1,2",104
Croatia,2005,19,57890,29530,28360,"1,3","1,4","1,2","104,1"
Croatia,2005,20,60983,31121,29862,"1,4","1,5","1,3","104,2"
Croatia,2005,21,62051,31611,30440,"1,4","1,5","1,3","103,8"
Croatia,2005,22,62782,32023,30759,"1,4","1,5","1,3","104,1"
Croatia,2005,23,63631,32460,31171,"1,4","1,5","1,4","104,1"
Croatia,2005,24,64648,32796,31852,"1,5","1,5","1,4",103
Croatia,2005,25,65516,33231,32285,"1,5","1,6","1,4","102,9"
Croatia,2005,26,64555,32490,32065,"1,5","1,5","1,4","101,3"
Croatia,2005,27,63725,32018,31707,"1,4","1,5","1,4",101
Croatia,2005,28,62253,31251,31002,"1,4","1,5","1,3","100,8"
Croatia,2005,29,61858,31058,30800,"1,4","1,5","1,3","100,8"
Croatia,2005,30,61959,31275,30684,"1,4","1,5","1,3","101,9"
Croatia,2005,31,60958,30543,30415,"1,4","1,4","1,3","100,4"
Croatia,2005,32,60509,30345,30164,"1,4","1,4","1,3","100,6"
Croatia,2005,33,60306,30395,29911,"1,4","1,4","1,3","101,6"
Croatia,2005,34,57236,28779,28457,"1,3","1,3","1,2","101,1"
Croatia,2005,35,56486,28352,28134,"1,3","1,3","1,2","100,8"
Croatia,2005,36,56918,28482,28436,"1,3","1,3","1,2","100,2"
Croatia,2005,37,58853,29360,29493,"1,3","1,4","1,3","99,5"
Croatia,2005,38,61698,30641,31057,"1,4","1,4","1,3","98,7"
Croatia,2005,39,63469,31530,31939,"1,4","1,5","1,4","98,7"
Croatia,2005,40,61798,30739,31059,"1,4","1,4","1,3",99
Croatia,2005,41,61761,30758,31003,"1,4","1,4","1,3","99,2"
Croatia,2005,42,63623,31559,32064,"1,4","1,5","1,4","98,4"
Croatia,2005,43,65518,32419,33099,"1,5","1,5","1,4","97,9"
Croatia,2005,44,66502,32937,33565,"1,5","1,5","1,5","98,1"
Croatia,2005,45,67983,33865,34118,"1,5","1,6","1,5","99,3"
Croatia,2005,46,68162,33877,34285,"1,5","1,6","1,5","98,8"
Croatia,2005,47,68195,33834,34361,"1,5","1,6","1,5","98,5"
Croatia,2005,48,70534,35028,35506,"1,6","1,6","1,5","98,7"
Croatia,2005,49,71617,35742,35875,"1,6","1,7","1,6","99,6"
Croatia,2005,50,72643,36495,36148,"1,6","1,7","1,6",101
Croatia,2005,51,69221,34789,34432,"1,6","1,6","1,5",101
Croatia,2005,52,70585,35196,35389,"1,6","1,6","1,5","99,5"
Croatia,2005,53,65000,32644,32356,"1,5","1,5","1,4","100,9"
Croatia,2005,54,65633,33100,32533,"1,5","1,6","1,4","101,7"
Croatia,2005,55,66753,33723,33030,"1,5","1,6","1,4","102,1"
Croatia,2005,56,61941,31055,30886,"1,4","1,5","1,3","100,5"
Croatia,2005,57,56935,28467,28468,"1,3","1,3","1,2",100
Croatia,2005,58,55906,27650,28256,"1,3","1,3","1,2","97,9"
Croatia,2005,59,40437,19621,20816,"0,9","0,9","0,9","94,3"
Croatia,2005,60,36382,17281,19101,"0,8","0,8","0,8","90,5"
Croatia,2005,61,39342,18275,21067,"0,9","0,9","0,9","86,7"
Croatia,2005,62,43075,19758,23317,1,"0,9",1,"84,7"
Croatia,2005,63,44828,20362,24466,1,1,"1,1","83,2"
Croatia,2005,64,45429,20595,24834,1,1,"1,1","82,9"
Croatia,2005,65,46465,20658,25807,1,1,"1,1",80
Croatia,2005,66,45985,19934,26051,1,"0,9","1,1","76,5"
Croatia,2005,67,46486,19911,26575,1,"0,9","1,2","74,9"
Croatia,2005,68,46527,19571,26956,1,"0,9","1,2","72,6"
Croatia,2005,69,44808,18771,26037,1,"0,9","1,1","72,1"
Croatia,2005,70,44037,18152,25885,1,"0,9","1,1","70,1"
Croatia,2005,71,43741,17768,25973,1,"0,8","1,1","68,4"
Croatia,2005,72,41802,16416,25386,"0,9","0,8","1,1","64,7"
Croatia,2005,73,40381,15682,24699,"0,9","0,7","1,1","63,5"
Croatia,2005,74,40155,15430,24725,"0,9","0,7","1,1","62,4"
Croatia,2005,75,36347,13742,22605,"0,8","0,6",1,"60,8"
Croatia,2005,76,32909,12145,20764,"0,7","0,6","0,9","58,5"
Croatia,2005,77,29331,10480,18851,"0,7","0,5","0,8","55,6"
Croatia,2005,78,27793,9252,18541,"0,6","0,4","0,8","49,9"
Croatia,2005,79,25148,7770,17378,"0,6","0,4","0,8","44,7"
Croatia,2005,80,22722,6619,16103,"0,5","0,3","0,7","41,1"
Croatia,2005,81,20322,5741,14581,"0,5","0,3","0,6","39,4"
Croatia,2005,82,17774,4818,12956,"0,4","0,2","0,6","37,2"
Croatia,2005,83,16228,4283,11945,"0,4","0,2","0,5","35,9"
Croatia,2005,84,13938,3631,10307,"0,3","0,2","0,4","35,2"
Croatia,2005,85-89,28656,7318,21338,"0,6","0,3","0,9","34,3"
Croatia,2005,90-94,14350,3338,11012,"0,3","0,2","0,5","30,3"
Croatia,2005,95-99,3076,665,2411,"0,1",0,"0,1","27,6"
Croatia,2005,100+,305,60,245,0,0,0,"24,5"
Croatia,2006,Total,4440594,2135536,2305058,100,100,100,"92,6"
Croatia,2006,0,41662,21449,20213,"0,9",1,"0,9","106,1"
Croatia,2006,1,41251,21232,20019,"0,9",1,"0,9","106,1"
Croatia,2006,2,40037,20641,19396,"0,9",1,"0,8","106,4"
Croatia,2006,3,40020,20531,19489,"0,9",1,"0,8","105,3"
Croatia,2006,4,40783,20909,19874,"0,9",1,"0,9","105,2"
Croatia,2006,5,43237,22227,21010,1,1,"0,9","105,8"
Croatia,2006,6,45496,23401,22095,1,"1,1",1,"105,9"
Croatia,2006,7,47163,24168,22995,"1,1","1,1",1,"105,1"
Croatia,2006,8,52066,26637,25429,"1,2","1,2","1,1","104,8"
Croatia,2006,9,55047,28311,26736,"1,2","1,3","1,2","105,9"
Croatia,2006,10,52787,27147,25640,"1,2","1,3","1,1","105,9"
Croatia,2006,11,49626,25300,24326,"1,1","1,2","1,1",104
Croatia,2006,12,49070,25124,23946,"1,1","1,2",1,"104,9"
Croatia,2006,13,48396,24950,23446,"1,1","1,2",1,"106,4"
Croatia,2006,14,49301,25380,23921,"1,1","1,2",1,"106,1"
Croatia,2006,15,52920,27022,25898,"1,2","1,3","1,1","104,3"
Croatia,2006,16,52988,27070,25918,"1,2","1,3","1,1","104,4"
Croatia,2006,17,53947,27564,26383,"1,2","1,3","1,1","104,5"
Croatia,2006,18,56179,28637,27542,"1,3","1,3","1,2",104
Croatia,2006,19,56483,28780,27703,"1,3","1,3","1,2","103,9"
Croatia,2006,20,58031,29598,28433,"1,3","1,4","1,2","104,1"
Croatia,2006,21,61173,31221,29952,"1,4","1,5","1,3","104,2"
Croatia,2006,22,62238,31707,30531,"1,4","1,5","1,3","103,9"
Croatia,2006,23,62963,32115,30848,"1,4","1,5","1,3","104,1"
Croatia,2006,24,63814,32554,31260,"1,4","1,5","1,4","104,1"
Croatia,2006,25,64786,32855,31931,"1,5","1,5","1,4","102,9"
Croatia,2006,26,65607,33254,32353,"1,5","1,6","1,4","102,8"
Croatia,2006,27,64650,32516,32134,"1,5","1,5","1,4","101,2"
Croatia,2006,28,63821,32046,31775,"1,4","1,5","1,4","100,9"
Croatia,2006,29,62351,31279,31072,"1,4","1,5","1,3","100,7"
Croatia,2006,30,61934,31092,30842,"1,4","1,5","1,3","100,8"
Croatia,2006,31,62018,31308,30710,"1,4","1,5","1,3","101,9"
Croatia,2006,32,61017,30577,30440,"1,4","1,4","1,3","100,5"
Croatia,2006,33,60570,30379,30191,"1,4","1,4","1,3","100,6"
Croatia,2006,34,60363,30428,29935,"1,4","1,4","1,3","101,6"
Croatia,2006,35,57275,28804,28471,"1,3","1,3","1,2","101,2"
Croatia,2006,36,56511,28372,28139,"1,3","1,3","1,2","100,8"
Croatia,2006,37,56936,28500,28436,"1,3","1,3","1,2","100,2"
Croatia,2006,38,58868,29376,29492,"1,3","1,4","1,3","99,6"
Croatia,2006,39,61700,30650,31050,"1,4","1,4","1,3","98,7"
Croatia,2006,40,63436,31511,31925,"1,4","1,5","1,4","98,7"
Croatia,2006,41,61739,30702,31037,"1,4","1,4","1,3","98,9"
Croatia,2006,42,61692,30717,30975,"1,4","1,4","1,3","99,2"
Croatia,2006,43,63546,31514,32032,"1,4","1,5","1,4","98,4"
Croatia,2006,44,65414,32356,33058,"1,5","1,5","1,4","97,9"
Croatia,2006,45,66377,32860,33517,"1,5","1,5","1,5",98
Croatia,2006,46,67823,33763,34060,"1,5","1,6","1,5","99,1"
Croatia,2006,47,67973,33757,34216,"1,5","1,6","1,5","98,7"
Croatia,2006,48,68003,33711,34292,"1,5","1,6","1,5","98,3"
Croatia,2006,49,70313,34885,35428,"1,6","1,6","1,5","98,5"
Croatia,2006,50,71347,35566,35781,"1,6","1,7","1,6","99,4"
Croatia,2006,51,72316,36280,36036,"1,6","1,7","1,6","100,7"
Croatia,2006,52,68891,34569,34322,"1,6","1,6","1,5","100,7"
Croatia,2006,53,70243,34969,35274,"1,6","1,6","1,5","99,1"
Croatia,2006,54,64660,32416,32244,"1,5","1,5","1,4","100,5"
Croatia,2006,55,65291,32871,32420,"1,5","1,5","1,4","101,4"
Croatia,2006,56,66391,33483,32908,"1,5","1,6","1,4","101,7"
Croatia,2006,57,61577,30816,30761,"1,4","1,4","1,3","100,2"
Croatia,2006,58,56592,28240,28352,"1,3","1,3","1,2","99,6"
Croatia,2006,59,55540,27411,28129,"1,3","1,3","1,2","97,4"
Croatia,2006,60,40051,19370,20681,"0,9","0,9","0,9","93,7"
Croatia,2006,61,35920,16983,18937,"0,8","0,8","0,8","89,7"
Croatia,2006,62,38808,17936,20872,"0,9","0,8","0,9","85,9"
Croatia,2006,63,42479,19382,23097,1,"0,9",1,"83,9"
Croatia,2006,64,44163,19949,24214,1,"0,9","1,1","82,4"
Croatia,2006,65,44670,20119,24551,1,"0,9","1,1","81,9"
Croatia,2006,66,45576,20101,25475,1,"0,9","1,1","78,9"
Croatia,2006,67,45052,19364,25688,1,"0,9","1,1","75,4"
Croatia,2006,68,45527,19332,26195,1,"0,9","1,1","73,8"
Croatia,2006,69,45497,18963,26534,1,"0,9","1,2","71,5"
Croatia,2006,70,43659,18091,25568,1,"0,8","1,1","70,8"
Croatia,2006,71,42740,17387,25353,1,"0,8","1,1","68,6"
Croatia,2006,72,42362,16972,25390,1,"0,8","1,1","66,8"
Croatia,2006,73,40469,15668,24801,"0,9","0,7","1,1","63,2"
Croatia,2006,74,38979,14909,24070,"0,9","0,7",1,"61,9"
Croatia,2006,75,38432,14504,23928,"0,9","0,7",1,"60,6"
Croatia,2006,76,34380,12709,21671,"0,8","0,6","0,9","58,6"
Croatia,2006,77,30970,11154,19816,"0,7","0,5","0,9","56,3"
Croatia,2006,78,27603,9625,17978,"0,6","0,5","0,8","53,5"
Croatia,2006,79,26047,8443,17604,"0,6","0,4","0,8",48
Croatia,2006,80,23453,7005,16448,"0,5","0,3","0,7","42,6"
Croatia,2006,81,21096,5899,15197,"0,5","0,3","0,7","38,8"
Croatia,2006,82,18746,5067,13679,"0,4","0,2","0,6",37
Croatia,2006,83,16377,4244,12133,"0,4","0,2","0,5",35
Croatia,2006,84,14930,3766,11164,"0,3","0,2","0,5","33,7"
Croatia,2006,85-89,33225,7924,25301,"0,7","0,4","1,1","31,3"
Croatia,2006,90-94,11812,2518,9294,"0,3","0,1","0,4","27,1"
Croatia,2006,95-99,2991,585,2406,"0,1",0,"0,1","24,3"
Croatia,2006,100+,331,59,272,0,0,0,"21,7"
Croatia,2007,Total,4437353,2135044,2302309,100,100,100,"92,7"
Croatia,2007,0,41366,21305,20061,"0,9",1,"0,9","106,2"
Croatia,2007,1,41735,21484,20251,"0,9",1,"0,9","106,1"
Croatia,2007,2,41343,21276,20067,"0,9",1,"0,9",106
Croatia,2007,3,40140,20690,19450,"0,9",1,"0,8","106,4"
Croatia,2007,4,40125,20582,19543,"0,9",1,"0,8","105,3"
Croatia,2007,5,40892,20960,19932,"0,9",1,"0,9","105,2"
Croatia,2007,6,43359,22287,21072,1,1,"0,9","105,8"
Croatia,2007,7,45616,23460,22156,1,"1,1",1,"105,9"
Croatia,2007,8,47285,24228,23057,"1,1","1,1",1,"105,1"
Croatia,2007,9,52185,26696,25489,"1,2","1,3","1,1","104,7"
Croatia,2007,10,55162,28367,26795,"1,2","1,3","1,2","105,9"
Croatia,2007,11,52883,27193,25690,"1,2","1,3","1,1","105,9"
Croatia,2007,12,49723,25346,24377,"1,1","1,2","1,1",104
Croatia,2007,13,49166,25169,23997,"1,1","1,2",1,"104,9"
Croatia,2007,14,48490,24995,23495,"1,1","1,2",1,"106,4"
Croatia,2007,15,49404,25428,23976,"1,1","1,2",1,"106,1"
Croatia,2007,16,53028,27073,25955,"1,2","1,3","1,1","104,3"
Croatia,2007,17,53089,27116,25973,"1,2","1,3","1,1","104,4"
Croatia,2007,18,54048,27609,26439,"1,2","1,3","1,1","104,4"
Croatia,2007,19,56271,28675,27596,"1,3","1,3","1,2","103,9"
Croatia,2007,20,56630,28862,27768,"1,3","1,4","1,2","103,9"
Croatia,2007,21,58224,29710,28514,"1,3","1,4","1,2","104,2"
Croatia,2007,22,61356,31325,30031,"1,4","1,5","1,3","104,3"
Croatia,2007,23,62419,31810,30609,"1,4","1,5","1,3","103,9"
Croatia,2007,24,63144,32218,30926,"1,4","1,5","1,3","104,2"
Croatia,2007,25,63931,32607,31324,"1,4","1,5","1,4","104,1"
Croatia,2007,26,64859,32873,31986,"1,5","1,5","1,4","102,8"
Croatia,2007,27,65681,33274,32407,"1,5","1,6","1,4","102,7"
Croatia,2007,28,64726,32538,32188,"1,5","1,5","1,4","101,1"
Croatia,2007,29,63897,32068,31829,"1,4","1,5","1,4","100,8"
Croatia,2007,30,62403,31300,31103,"1,4","1,5","1,4","100,6"
Croatia,2007,31,61968,31120,30848,"1,4","1,5","1,3","100,9"
Croatia,2007,32,62047,31334,30713,"1,4","1,5","1,3",102
Croatia,2007,33,61052,30605,30447,"1,4","1,4","1,3","100,5"
Croatia,2007,34,60602,30407,30195,"1,4","1,4","1,3","100,7"
Croatia,2007,35,60355,30425,29930,"1,4","1,4","1,3","101,7"
Croatia,2007,36,57249,28794,28455,"1,3","1,3","1,2","101,2"
Croatia,2007,37,56483,28363,28120,"1,3","1,3","1,2","100,9"
Croatia,2007,38,56906,28488,28418,"1,3","1,3","1,2","100,2"
Croatia,2007,39,58827,29361,29466,"1,3","1,4","1,3","99,6"
Croatia,2007,40,61636,30616,31020,"1,4","1,4","1,3","98,7"
Croatia,2007,41,63336,31449,31887,"1,4","1,5","1,4","98,6"
Croatia,2007,42,61635,30640,30995,"1,4","1,4","1,3","98,9"
Croatia,2007,43,61587,30653,30934,"1,4","1,4","1,3","99,1"
Croatia,2007,44,63414,31434,31980,"1,4","1,5","1,4","98,3"
Croatia,2007,45,65251,32257,32994,"1,5","1,5","1,4","97,8"
Croatia,2007,46,66190,32745,33445,"1,5","1,5","1,5","97,9"
Croatia,2007,47,67603,33626,33977,"1,5","1,6","1,5",99
Croatia,2007,48,67748,33616,34132,"1,5","1,6","1,5","98,5"
Croatia,2007,49,67760,33558,34202,"1,5","1,6","1,5","98,1"
Croatia,2007,50,70015,34696,35319,"1,6","1,6","1,5","98,2"
Croatia,2007,51,70997,35343,35654,"1,6","1,7","1,5","99,1"
Croatia,2007,52,71936,36034,35902,"1,6","1,7","1,6","100,4"
Croatia,2007,53,68529,34332,34197,"1,5","1,6","1,5","100,4"
Croatia,2007,54,69838,34708,35130,"1,6","1,6","1,5","98,8"
Croatia,2007,55,64306,32185,32121,"1,4","1,5","1,4","100,2"
Croatia,2007,56,64941,32640,32301,"1,5","1,5","1,4",101
Croatia,2007,57,66000,33224,32776,"1,5","1,6","1,4","101,4"
Croatia,2007,58,61203,30569,30634,"1,4","1,4","1,3","99,8"
Croatia,2007,59,56220,27995,28225,"1,3","1,3","1,2","99,2"
Croatia,2007,60,55011,27060,27951,"1,2","1,3","1,2","96,8"
Croatia,2007,61,39531,19029,20502,"0,9","0,9","0,9","92,8"
Croatia,2007,62,35424,16664,18760,"0,8","0,8","0,8","88,8"
Croatia,2007,63,38267,17593,20674,"0,9","0,8","0,9","85,1"
Croatia,2007,64,41840,18985,22855,"0,9","0,9",1,"83,1"
Croatia,2007,65,43389,19465,23924,1,"0,9",1,"81,4"
Croatia,2007,66,43795,19569,24226,1,"0,9","1,1","80,8"
Croatia,2007,67,44632,19520,25112,1,"0,9","1,1","77,7"
Croatia,2007,68,44108,18796,25312,1,"0,9","1,1","74,3"
Croatia,2007,69,44497,18724,25773,1,"0,9","1,1","72,6"
Croatia,2007,70,44324,18276,26048,1,"0,9","1,1","70,2"
Croatia,2007,71,42359,17330,25029,1,"0,8","1,1","69,2"
Croatia,2007,72,41382,16610,24772,"0,9","0,8","1,1","67,1"
Croatia,2007,73,40997,16203,24794,"0,9","0,8","1,1","65,4"
Croatia,2007,74,39051,14897,24154,"0,9","0,7",1,"61,7"
Croatia,2007,75,37311,14023,23288,"0,8","0,7",1,"60,2"
Croatia,2007,76,36403,13455,22948,"0,8","0,6",1,"58,6"
Croatia,2007,77,32410,11715,20695,"0,7","0,5","0,9","56,6"
Croatia,2007,78,29191,10281,18910,"0,7","0,5","0,8","54,4"
Croatia,2007,79,25888,8812,17076,"0,6","0,4","0,7","51,6"
Croatia,2007,80,24327,7648,16679,"0,5","0,4","0,7","45,9"
Croatia,2007,81,21813,6270,15543,"0,5","0,3","0,7","40,3"
Croatia,2007,82,19515,5231,14284,"0,4","0,2","0,6","36,6"
Croatia,2007,83,17317,4485,12832,"0,4","0,2","0,6",35
Croatia,2007,84,15105,3748,11357,"0,3","0,2","0,5",33
Croatia,2007,85-89,38394,8520,29874,"0,9","0,4","1,3","28,5"
Croatia,2007,90-94,9575,1831,7744,"0,2","0,1","0,3","23,6"
Croatia,2007,95-99,2950,510,2440,"0,1",0,"0,1","20,9"
Croatia,2007,100+,333,53,280,0,0,0,"18,9"
Croatia,2008,Total,4434262,2134448,2299814,100,100,100,"92,8"
Croatia,2008,0,42512,21809,20703,1,1,"0,9","105,3"
Croatia,2008,1,41435,21342,20093,"0,9",1,"0,9","106,2"
Croatia,2008,2,41822,21529,20293,"0,9",1,"0,9","106,1"
Croatia,2008,3,41442,21327,20115,"0,9",1,"0,9",106
Croatia,2008,4,40241,20742,19499,"0,9",1,"0,8","106,4"
Croatia,2008,5,40221,20630,19591,"0,9",1,"0,9","105,3"
Croatia,2008,6,40989,21007,19982,"0,9",1,"0,9","105,1"
Croatia,2008,7,43455,22334,21121,1,1,"0,9","105,7"
Croatia,2008,8,45711,23506,22205,1,"1,1",1,"105,9"
Croatia,2008,9,47380,24274,23106,"1,1","1,1",1,"105,1"
Croatia,2008,10,52276,26740,25536,"1,2","1,3","1,1","104,7"
Croatia,2008,11,55250,28408,26842,"1,2","1,3","1,2","105,8"
Croatia,2008,12,52972,27235,25737,"1,2","1,3","1,1","105,8"
Croatia,2008,13,49812,25388,24424,"1,1","1,2","1,1","103,9"
Croatia,2008,14,49252,25209,24043,"1,1","1,2",1,"104,8"
Croatia,2008,15,48610,25066,23544,"1,1","1,2",1,"106,5"
Croatia,2008,16,49529,25500,24029,"1,1","1,2",1,"106,1"
Croatia,2008,17,53143,27138,26005,"1,2","1,3","1,1","104,4"
Croatia,2008,18,53204,27181,26023,"1,2","1,3","1,1","104,4"
Croatia,2008,19,54155,27666,26489,"1,2","1,3","1,2","104,4"
Croatia,2008,20,56424,28747,27677,"1,3","1,3","1,2","103,9"
Croatia,2008,21,56838,28979,27859,"1,3","1,4","1,2",104
Croatia,2008,22,58425,29820,28605,"1,3","1,4","1,2","104,2"
Croatia,2008,23,61554,31433,30121,"1,4","1,5","1,3","104,4"
Croatia,2008,24,62614,31916,30698,"1,4","1,5","1,3",104
Croatia,2008,25,63287,32293,30994,"1,4","1,5","1,3","104,2"
Croatia,2008,26,64012,32632,31380,"1,4","1,5","1,4",104
Croatia,2008,27,64939,32899,32040,"1,5","1,5","1,4","102,7"
Croatia,2008,28,65761,33300,32461,"1,5","1,6","1,4","102,6"
Croatia,2008,29,64807,32565,32242,"1,5","1,5","1,4",101
Croatia,2008,30,63942,32079,31863,"1,4","1,5","1,4","100,7"
Croatia,2008,31,62426,31312,31114,"1,4","1,5","1,4","100,6"
Croatia,2008,32,61990,31131,30859,"1,4","1,5","1,3","100,9"
Croatia,2008,33,62070,31345,30725,"1,4","1,5","1,3",102
Croatia,2008,34,61074,30617,30457,"1,4","1,4","1,3","100,5"
Croatia,2008,35,60588,30400,30188,"1,4","1,4","1,3","100,7"
Croatia,2008,36,60303,30388,29915,"1,4","1,4","1,3","101,6"
Croatia,2008,37,57201,28763,28438,"1,3","1,3","1,2","101,1"
Croatia,2008,38,56436,28332,28104,"1,3","1,3","1,2","100,8"
Croatia,2008,39,56853,28454,28399,"1,3","1,3","1,2","100,2"
Croatia,2008,40,58745,29306,29439,"1,3","1,4","1,3","99,5"
Croatia,2008,41,61529,30542,30987,"1,4","1,4","1,3","98,6"
Croatia,2008,42,63214,31369,31845,"1,4","1,5","1,4","98,5"
Croatia,2008,43,61517,30562,30955,"1,4","1,4","1,3","98,7"
Croatia,2008,44,61447,30561,30886,"1,4","1,4","1,3","98,9"
Croatia,2008,45,63251,31330,31921,"1,4","1,5","1,4","98,1"
Croatia,2008,46,65055,32133,32922,"1,5","1,5","1,4","97,6"
Croatia,2008,47,65960,32600,33360,"1,5","1,5","1,5","97,7"
Croatia,2008,48,67365,33474,33891,"1,5","1,6","1,5","98,8"
Croatia,2008,49,67490,33450,34040,"1,5","1,6","1,5","98,3"
